,ticker,Date,price,volume,return,sharpe_ratio
0,AMZN,2017-03-31,41.740254136557375,65426852.45901639,0.0027090625494038912,0.2662909479156451
1,AMZN,2017-06-30,47.70788101888889,78056222.22222222,0.0014548735063696378,0.11505752860765163
2,AMZN,2017-09-30,49.12108727142857,68411428.57142857,-4.5365531823698866e-05,-0.02154173154524119
3,AMZN,2017-12-31,55.02272996492063,69288666.66666667,0.0032829946211276636,0.16205563321190483
4,AMZN,2018-03-31,71.50971315770492,119526327.86885247,0.003687001174042577,0.179767279208752
5,AMZN,2018-06-30,79.37172639375,89836375.0,0.002649690591987027,0.14853126616813503
6,AMZN,2018-09-30,94.03467426603176,91600761.90476191,0.0026933509990358486,0.19023350342620565
7,AMZN,2018-12-31,83.13644397079365,151531269.84126985,-0.0039528285840013345,-0.11812289571638637
8,AMZN,2019-03-31,83.2170654047541,103531409.83606558,0.0029760747496982622,0.1446205280993511
9,AMZN,2019-06-30,93.15002392968255,80698444.44444445,0.0010764333755944472,0.061476506693973365
10,AMZN,2019-09-30,92.72741365375,66904031.25,-0.0012739371129006586,-0.11311910336987384
11,AMZN,2019-12-31,88.50839078375,59558218.75,0.0010256540876104371,0.08254083785946806
12,AMZN,2020-03-31,96.78802367451614,110005645.16129032,0.0012725268569814855,0.037283836454799456
13,AMZN,2020-06-30,120.78134155666667,93654761.90476191,0.005751432124477005,0.2590467410353824
14,AMZN,2020-09-30,157.65220904375,102161843.75,0.0023803344907074413,0.08606456731760553
15,AMZN,2020-12-31,159.578023909375,88935250.0,0.0007464876967641556,0.02592805609575518
16,AMZN,2021-03-31,158.5120411852459,72729147.5409836,-0.0007036148680295425,-0.054089533280012446
17,AMZN,2021-06-30,166.19906277142857,69534761.90476191,0.001765987535763036,0.12170010054663581
18,AMZN,2021-09-30,172.4930942078125,65345375.0,-0.0006036130206987234,-0.05254983562991488
19,AMZN,2021-12-31,171.146727084375,63704531.25,0.00035613060944403654,0.009851025533143307
20,AMZN,2022-03-31,154.51549185000002,78108774.19354838,9.253618285814588e-05,-0.0034945432226344718
21,AMZN,2022-06-30,125.13279047580644,88565888.70967741,-0.006216972930941069,-0.1765996959728638
22,AMZN,2022-09-30,126.3960940875,58106081.25,0.0013414365010106528,0.0412896976309401
23,AMZN,2022-12-31,98.78190467650793,80057746.03174603,-0.004227031364435291,-0.14228096294086404
24,AMZN,2023-03-31,96.61483875709676,68340982.25806452,0.0036353987601296612,0.14015286460332727
25,AMZN,2023-06-30,107.95512241463415,64804273.17073171,0.00400258443390175,0.17850074951932793
26,CAKE,2017-03-31,53.61689770737705,753152.4590163934,0.0011679018427118077,0.09300037825060845
27,CAKE,2017-06-30,52.22548021571429,1037734.9206349206,-0.0034057164782358854,-0.18845337797902958
28,CAKE,2017-09-30,39.61549480460317,1260800.0,-0.002584161380209313,-0.17464024131800795
29,CAKE,2017-12-31,40.69241702349206,1368650.7936507936,0.0023885433586181134,0.1264623920270487
30,CAKE,2018-03-31,43.23755908393442,1060759.0163934426,0.00025163810969975687,0.0030648205016348346
31,CAKE,2018-06-30,47.983413815625,1062237.5,0.0023113716630087707,0.11975057875751591
32,CAKE,2018-09-30,49.27452523365079,755804.7619047619,-0.00013697439245846212,-0.01712047790086478
33,CAKE,2018-12-31,44.46733759333333,815912.6984126985,-0.0030321755817494583,-0.18532087716252207
34,CAKE,2019-03-31,42.42465016114754,782773.7704918033,0.002182807964587549,0.11511973886960848
35,CAKE,2019-06-30,43.45298682349207,724861.9047619047,-0.0015678190551889058,-0.12165282995880866
36,CAKE,2019-09-30,38.58538269984375,759382.8125,-0.00041397545999590814,-0.0314533653553607
37,CAKE,2019-12-31,39.03080606421875,811429.6875,-0.0007933874939029754,-0.053445256640602935
38,CAKE,2020-03-31,32.073029302741936,1894819.3548387096,-0.010181601747694176,-0.14278050431824993
39,CAKE,2020-06-30,20.220229512063494,4103133.3333333335,0.006910136327550094,0.09904289817802196
40,CAKE,2020-09-30,25.205401241875,1830771.875,0.0036539244542333777,0.0930040151364632
41,CAKE,2020-12-31,32.96943411265625,1171978.125,0.0051927315255821845,0.13378247750816644
42,CAKE,2021-03-31,48.61431447032787,1048981.9672131147,0.008163253923669272,0.2191302047613381
43,CAKE,2021-06-30,55.57611229301587,959814.2857142857,-0.0008818024955566833,-0.04128497578383512
44,CAKE,2021-09-30,45.1412249803125,1117796.875,-0.0017276809451157362,-0.06161754681799505
45,CAKE,2021-12-31,40.4762275809375,926592.1875,-0.0025147977688355604,-0.10323387942438414
46,CAKE,2022-03-31,36.69996439967742,962943.5483870967,0.000773475979600093,0.01792891629112391
47,CAKE,2022-06-30,32.07531990612903,1058377.4193548388,-0.005784403034583464,-0.16186306136857848
48,CAKE,2022-09-30,29.56250509640625,1029339.0625,0.0022527495058861403,0.0636061963339241
49,CAKE,2022-12-31,32.78819532285714,1008688.8888888889,0.0017604195443790998,0.05597617436760013
50,CAKE,2023-03-31,36.70261866032258,1036127.4193548387,0.0020449521950891398,0.0735894856105565
51,CAKE,2023-06-30,32.795302461463415,1109541.463414634,-0.002337853137956455,-0.12620385719815444
52,CCL,2017-03-31,50.38369313262295,3127034.426229508,0.0021389425211876365,0.23829316159417457
53,CCL,2017-06-30,56.43295384984127,3230715.873015873,0.001850233355298572,0.1714360313545389
54,CCL,2017-09-30,60.91711092698413,3261569.8412698414,-7.827316185223263e-05,-0.022990221518126668
55,CCL,2017-12-31,60.74698675222222,3002030.1587301586,0.000604895930590672,0.03631379754468454
56,CCL,2018-03-31,62.769944550000005,3323255.7377049183,-2.8707534993239457e-06,-0.015242283232306301
57,CCL,2018-06-30,58.94117778515625,4204760.9375,-0.0018409233977624093,-0.12147747632688485
58,CCL,2018-09-30,56.84866890063492,3759176.1904761903,0.0018782226939426572,0.1635384549388768
59,CCL,2018-12-31,54.09218113031746,4220461.904761905,-0.003710389306619971,-0.1815088567288784
60,CCL,2019-03-31,52.796164840491805,4112934.426229508,0.0007765609522625283,0.0312510924294488
61,CCL,2019-06-30,50.302693866666665,4202768.253968254,-0.0010648875555376947,-0.07451456229415278
62,CCL,2019-09-30,44.80655759671875,4037475.0,-0.0006384700978640627,-0.04499267122924439
63,CCL,2019-12-31,43.87415361390625,4045745.3125,0.0026639778799726517,0.15464719849579625
64,CCL,2020-03-31,35.29788289517742,23979462.903225806,-0.016999829723785578,-0.18976093558587992
65,CCL,2020-06-30,14.983650850825397,70829871.42857143,0.007595465935670999,0.08300543348005636
66,CCL,2020-09-30,15.45656245859375,37023478.125,-4.839733582439991e-05,-0.005032016838801458
67,CCL,2020-12-31,17.7799999115625,49997117.1875,0.007593833614503366,0.10947404590712764
68,CCL,2021-03-31,23.589016272950822,43234265.57377049,0.003964891836722562,0.10529531675908677
69,CCL,2021-06-30,27.999841297301586,28042755.555555556,0.0002500278453167321,0.0018526352458430946
70,CCL,2021-09-30,23.26343744953125,33324932.8125,-0.00030150375711497125,-0.015338865884106821
71,CCL,2021-12-31,21.38968753796875,38976003.125,-0.0028226310726213004,-0.08837739539029511
72,CCL,2022-03-31,20.217419316774194,39030346.77419355,0.0008378828530074921,0.016245768216148135
73,CCL,2022-06-30,14.67580647651613,43252280.64516129,-0.01227504341128162,-0.24214978083969807
74,CCL,2022-09-30,9.686250038359375,55570368.75,-0.0017063945305882417,-0.03514898283069338
75,CCL,2022-12-31,8.618730189269842,59172233.333333336,0.0032694821495079167,0.06456880643149149
76,CCL,2023-03-31,10.357580607629032,41026661.29032258,0.004283959592773173,0.12070613398724236
77,CCL,2023-06-30,10.064878021682928,31964070.731707316,0.002863093356685014,0.09327066061805152
78,DAL,2017-03-31,45.173413886721306,8344381.967213115,-0.001030082860115815,-0.08101375147168545
79,DAL,2017-06-30,45.55162847555555,8147049.206349206,0.002651948635359556,0.17056526668160393
80,DAL,2017-09-30,46.55507036222222,7799490.476190476,-0.001509496215268713,-0.11601099592840419
81,DAL,2017-12-31,49.12044991444445,6660093.650793651,0.002584064838879899,0.15948683590801496
82,DAL,2018-03-31,52.160463801803274,8377183.606557377,-8.319553682911525e-05,-0.015079339707778127
83,DAL,2018-06-30,50.77649641046875,6861634.375,-0.0013605608750816272,-0.09802708906818637
84,DAL,2018-09-30,52.82256032539683,5519207.936507937,0.002659133219941412,0.1796437109169436
85,DAL,2018-12-31,52.51787621587302,7359933.333333333,-0.0020210389857774577,-0.10555903115354523
86,DAL,2019-03-31,48.082113047540986,8124819.672131147,0.0008384367132415767,0.03586608263097051
87,DAL,2019-06-30,54.77748761857143,5330030.158730159,0.0016892856145387645,0.10504025027697408
88,DAL,2019-09-30,58.29686039640625,5689476.5625,0.00042384181791868536,0.01646619912971941
89,DAL,2019-12-31,55.60391515515625,5994523.4375,0.0004299316983553802,0.018394079028515534
90,DAL,2020-03-31,49.35831291483871,18742472.580645163,-0.009180855479404608,-0.14296502214989554
91,DAL,2020-06-30,25.440317396190476,61217165.07936508,0.0016130685332474248,0.022803301082977595
92,DAL,2020-09-30,28.83531251453125,23435392.1875,0.001867667696702522,0.051187717971987186
93,DAL,2020-12-31,36.3706250490625,16054906.25,0.00483241433417936,0.13616274293899006
94,DAL,2021-03-31,44.240163959508195,13402421.31147541,0.0032838447229121648,0.12907128159540124
95,DAL,2021-06-30,46.29634923809524,11290066.666666666,-0.0015755620142624196,-0.09674340033052121
96,DAL,2021-09-30,40.82468748125,11858579.6875,7.815633435484179e-06,-0.008619261797348449
97,DAL,2021-12-31,40.0267189153125,13588748.4375,-0.0009497601412368235,-0.04012786430220983
98,DAL,2022-03-31,38.94048404693549,15501479.032258065,0.0007484254503873015,0.0165714430699546
99,DAL,2022-06-30,38.12338721370968,15096070.967741935,-0.00446647052603935,-0.1399387690025537
100,DAL,2022-09-30,31.75765621625,10875881.25,-0.00019669308312268707,-0.016022901141330422
101,DAL,2022-12-31,33.14285720365079,9959301.587301588,0.0027836416844144907,0.10898215802109036
102,DAL,2023-03-31,37.095161006612905,10184282.258064516,0.0011983902651858168,0.047645350256463444
103,DAL,2023-06-30,34.43682945048781,10614034.146341464,0.0011473480709254193,0.048955650492536446
104,HLT,2017-03-31,55.993685612622954,2449668.8524590163,0.0007368328654065129,0.05419001447166456
105,HLT,2017-06-30,60.59599939952381,3479901.587301587,0.0010114723792482043,0.06426651660673884
106,HLT,2017-09-30,62.20050751174603,2423753.9682539683,0.0019255191376310265,0.17886542612536624
107,HLT,2017-12-31,72.55136653412698,1992534.9206349207,0.002277654778794509,0.28724226607096454
108,HLT,2018-03-31,80.44064706295082,2243542.62295082,-7.675747129504231e-05,-0.0177497921517763
109,HLT,2018-06-30,79.86202752515625,4235970.3125,0.00019660091664445122,-0.00025115772624042463
110,HLT,2018-09-30,77.5078838288889,2984563.492063492,0.00039642486515507647,0.020802709470667476
111,HLT,2018-12-31,71.20692056301587,4069334.9206349207,-0.0016073623890834297,-0.08396068355545463
112,HLT,2019-03-31,77.26701092327869,2821572.131147541,0.002555064411442303,0.14737133156275808
113,HLT,2019-06-30,89.77263968301587,2153619.0476190476,0.002698319594777853,0.17788435285217663
114,HLT,2019-09-30,94.04519462640624,1897454.6875,-0.0006476194592653275,-0.06452139604935687
115,HLT,2019-12-31,99.57557332890624,1620767.1875,0.0028336451959831335,0.21525526240461842
116,HLT,2020-03-31,96.75088163419356,4655062.903225807,-0.007023998563216342,-0.18715009573007169
117,HLT,2020-06-30,73.8176185968254,4562320.634920635,0.0018940477010306834,0.04380160279995262
118,HLT,2020-09-30,83.10455799078125,2859829.6875,0.0026138733842325738,0.101879930491786
119,HLT,2020-12-31,98.5299584796875,2454560.9375,0.004459253119363122,0.16934386009358632
120,HLT,2021-03-31,114.91870893032787,2797598.3606557376,0.0015887664947990933,0.06526026710850681
121,HLT,2021-06-30,124.18795860793651,1865326.9841269841,7.553678340768038e-05,-0.008157174654072332
122,HLT,2021-09-30,125.7191942953125,2083275.0,0.0015683072450105896,0.07930628855832875
123,HLT,2021-12-31,143.252363446875,2044456.25,0.002815494662853137,0.12438152856935362
124,HLT,2022-03-31,146.64869862258067,2741077.419354839,-0.0001732735296747062,-0.015888471897767265
125,HLT,2022-06-30,137.66839636451613,2421714.5161290322,-0.004527652031226708,-0.16204593739706186
126,HLT,2022-09-30,125.9462066859375,1909593.75,0.0014892715168869641,0.05900560498580949
127,HLT,2022-12-31,131.4419851111111,1805209.5238095238,0.0008948810668745817,0.041236022779696214
128,HLT,2023-03-31,140.58532518548387,1676235.4838709678,0.0018932790741364178,0.10765647930315721
129,HLT,2023-06-30,142.60567009268294,1640390.243902439,-0.0007076459654721311,-0.06261708207511306
130,MAR,2017-03-31,82.44702948836066,2427559.0163934426,0.0022655285498765455,0.2391983037446514
131,MAR,2017-06-30,95.25348348349206,2776203.1746031744,0.001138155380203008,0.07048614500496439
132,MAR,2017-09-30,98.41311221333333,2120592.0634920634,0.0016158701633788403,0.12756620093271462
133,MAR,2017-12-31,117.56967138571429,2489444.4444444445,0.0033844642427866404,0.35910065063758384
134,MAR,2018-03-31,134.52273233934426,2291944.2622950817,0.00022779200590847124,0.0015466105148857611
135,MAR,2018-06-30,130.8577394421875,1933989.0625,-0.0009916478594038398,-0.09420451009829499
136,MAR,2018-09-30,123.17041016190475,2131195.238095238,0.0007843493706782058,0.05078909489269279
137,MAR,2018-12-31,111.2154342484127,2438753.9682539683,-0.002818319175618078,-0.14071742924859507
138,MAR,2019-03-31,114.35279683426229,2117403.2786885244,0.002505811006526372,0.14337284594836336
139,MAR,2019-06-30,129.39578985873015,1605728.5714285714,0.00199172270840771,0.1200595522130825
140,MAR,2019-09-30,129.874058484375,1726854.6875,-0.0017144356043309935,-0.12929368573438738
141,MAR,2019-12-31,131.663532021875,1405237.5,0.0031897183263705376,0.2867446619541811
142,MAR,2020-03-31,122.62964440290322,4825677.419354838,-0.01008485795829038,-0.2137005318089284
143,MAR,2020-06-30,85.85457919857143,5925561.904761905,0.0037163357322104254,0.06160465534223046
144,MAR,2020-09-30,93.25145804671875,3098542.1875,0.0015342531234257394,0.05121191569833062
145,MAR,2020-12-31,112.91720258703126,2619156.25,0.005921413603581886,0.20440885512922885
146,MAR,2021-03-31,134.95939761803277,2793909.8360655736,0.002168682407584015,0.08425298332256169
147,MAR,2021-06-30,142.49897064285713,1970763.492063492,-0.001167788144123315,-0.08615038608535161
148,MAR,2021-09-30,138.000764609375,2049295.3125,0.0014307055390017191,0.06843822015911415
149,MAR,2021-12-31,155.4915349484375,2092929.6875,0.001941465274702795,0.08077134797038933
150,MAR,2022-03-31,164.33218679516128,2504069.35483871,0.001263746730786735,0.045566633291657395
151,MAR,2022-06-30,163.46721230806452,2560716.129032258,-0.00367053135382392,-0.13151536796112906
152,MAR,2022-09-30,151.408737425,1954373.4375,0.0007041591682642907,0.024591372812147384
153,MAR,2022-12-31,152.91679697619048,1966892.0634920634,0.001185790330546276,0.050806592853021505
154,MAR,2023-03-31,165.82768421774193,1856938.7096774194,0.0019400457051911594,0.10222977258451738
155,MAR,2023-06-30,170.9689643707317,1644258.536585366,0.0004648362347382312,0.015987819293260014
156,RCL,2017-03-31,86.92907264557377,1581898.3606557378,0.0027505690301287407,0.18003792046241
157,RCL,2017-06-30,98.98821379507936,1455628.5714285714,0.0018700974868140284,0.11964940925221801
158,RCL,2017-09-30,109.39456963650794,1624512.6984126985,0.0014879884872461694,0.08768834747741076
159,RCL,2017-12-31,116.36491006666667,1475273.0158730159,0.00025348661849068844,0.0042135504315159895
160,RCL,2018-03-31,119.47778970983606,1523811.475409836,5.750486554167806e-06,-0.011614846086244938
161,RCL,2018-06-30,104.49992251953125,2048114.0625,-0.0017440619099004986,-0.10702394664606023
162,RCL,2018-09-30,111.94433025000001,1676917.4603174604,0.0037756558157646405,0.2658270090230735
163,RCL,2018-12-31,105.21826135412698,1840084.126984127,-0.00411209943581938,-0.18018966429458094
164,RCL,2019-03-31,110.03321800655738,1558847.5409836066,0.0028713213692462386,0.14322198087664753
165,RCL,2019-06-30,118.59171816349206,1429338.0952380951,0.0011261398343953319,0.053401226634492295
166,RCL,2019-09-30,107.70096195140626,1787137.5,-0.00151065263438367,-0.10359822315904492
167,RCL,2019-12-31,114.7938662728125,1566090.625,0.003459159730460225,0.2383155361318552
168,RCL,2020-03-31,90.56902066725806,10087600.0,-0.0183622400712042,-0.2078949998154385
169,RCL,2020-06-30,45.25460337063492,23717098.412698414,0.010937686736721679,0.12133257955021585
170,RCL,2020-09-30,58.8735936884375,9643053.125,0.0048668247489052924,0.10543465170186299
171,RCL,2020-12-31,69.712344050625,6709385.9375,0.003411941738571213,0.0635510397555081
172,RCL,2021-03-31,79.29377071196721,5400696.721311475,0.002827387961389417,0.07561498419045001
173,RCL,2021-06-30,87.15126982222222,3726639.6825396824,0.0002443367153760901,0.0017765315671147408
174,RCL,2021-09-30,80.89124989578124,4238892.1875,0.0010076761364464382,0.030140771267287543
175,RCL,2021-12-31,81.23031246609375,3992900.0,-0.0017181312072950348,-0.0574535987419379
176,RCL,2022-03-31,78.73693540032258,4409582.258064516,0.001955563435981073,0.05166866730910356
177,RCL,2022-06-30,62.209193445,4681458.064516129,-0.012878460037490328,-0.27225447827324256
178,RCL,2022-09-30,40.51453110625,7618881.25,0.00236343897293392,0.0464757675046119
179,RCL,2022-12-31,52.42492058190476,5407495.238095238,0.004953051218120641,0.12082358268584269
180,RCL,2023-03-31,65.97209702790323,3895645.1612903224,0.004871514905595869,0.16944521709339072
181,RCL,2023-06-30,69.97780488170731,3389734.1463414636,0.005548123634754171,0.2182944284663814
182,RUTH,2017-03-31,16.26279455704918,274803.47540983604,0.0019400822551428937,0.09059401963704937
183,RUTH,2017-06-30,19.159162097460317,240365.03174603175,0.0014369347517511225,0.09910300597471589
184,RUTH,2017-09-30,18.457221076349207,177526.49206349207,-0.0004179112706302925,-0.04224449080452679
185,RUTH,2017-12-31,19.272304413015874,203347.22222222222,0.0006828105093989817,0.03569056759326162
186,RUTH,2018-03-31,21.693019679180328,273596.65573770495,0.0021935150165081512,0.12453553202958145
187,RUTH,2018-06-30,24.90915367078125,242630.921875,0.0023599795742334125,0.12408193062260403
188,RUTH,2018-09-30,27.852518626190474,239414.79365079364,0.0021908646085412762,0.08345847307925258
189,RUTH,2018-12-31,24.618127247301587,242793.12698412698,-0.0049761611510068405,-0.29477424244169254
190,RUTH,2019-03-31,22.86983527491803,193121.26229508198,0.0020985095235668693,0.15740308811338424
191,RUTH,2019-06-30,22.98903864857143,184755.2857142857,-0.0017380595990040932,-0.16044455127808888
192,RUTH,2019-09-30,19.7155140040625,269179.125,-0.0014356956877442425,-0.10447196229841596
193,RUTH,2019-12-31,20.941114336875,238327.21875,0.0014320039185039928,0.04498540888987918
194,RUTH,2020-03-31,16.596623332112905,778853.0483870967,-0.013432813494675146,-0.13465501715159195
195,RUTH,2020-06-30,8.397020695650793,1933610.3015873015,0.006467142135229837,0.07591189166747742
196,RUTH,2020-09-30,8.700341470609375,1387053.9375,0.005967828699512033,0.1158165929995466
197,RUTH,2020-12-31,13.53015185890625,795154.90625,0.008258222136512646,0.18756196175694986
198,RUTH,2021-03-31,20.465732714918033,499988.52459016396,0.006005038761140902,0.18729774270817265
199,RUTH,2021-06-30,23.521932813333333,348240.2698412698,-0.0008553429049714784,-0.04031617026123182
200,RUTH,2021-09-30,19.76324790734375,362830.15625,-0.0013111936252756945,-0.05684062235788931
201,RUTH,2021-12-31,18.45726737484375,360159.578125,-0.000292604983493025,-0.018814732420460733
202,RUTH,2022-03-31,20.87155422112903,320220.03225806454,0.0028228926164737106,0.08545738557290421
203,RUTH,2022-06-30,18.69008308822581,319165.06451612903,-0.004926922731661239,-0.17076474364712566
204,RUTH,2022-09-30,17.344624370000002,365411.328125,0.000980412979743014,0.03160678546707522
205,RUTH,2022-12-31,17.328818063968257,387394.5714285714,-0.0008369141499410612,-0.036597262884158224
206,RUTH,2023-03-31,17.24084292629032,425463.51612903224,0.0013306962088761713,0.05175149097076082
207,RUTH,2023-06-30,18.740121935365853,1367292.731707317,0.007709024888911992,0.13823312167182616
208,UAL,2017-03-31,72.27049117819672,3921390.1639344264,-0.0003006300934526248,-0.02678958305425093
209,UAL,2017-06-30,75.5047619531746,3874552.380952381,0.001142459391206475,0.056033976510082815
210,UAL,2017-09-30,66.6150793047619,4644136.507936508,-0.003204678448999355,-0.1933742604113564
211,UAL,2017-12-31,62.33460296174603,4921785.714285715,0.0018503922472342265,0.07707121560416597
212,UAL,2018-03-31,69.08557397836066,4687365.573770491,0.0007841504411514249,0.02444900489160625
213,UAL,2018-06-30,69.49078082984376,3402129.6875,0.00021253483701151252,0.0007085041686767776
214,UAL,2018-09-30,82.47523825507938,3211995.238095238,0.0040123031755040115,0.24005910451127044
215,UAL,2018-12-31,87.83809528682539,3885820.634920635,-0.0007356966155996004,-0.042059353735197015
216,UAL,2019-03-31,84.39672088606557,3482078.6885245903,-0.0006475017390487132,-0.049408119012285395
217,UAL,2019-06-30,84.62999991746032,2471534.9206349207,0.0015814886319177601,0.0941319693321889
218,UAL,2019-09-30,88.37453126953125,2550750.0,0.000259767249868861,0.004066256179543725
219,UAL,2019-12-31,89.753593445,2171365.625,4.7721352454729166e-06,-0.017559918968645363
220,UAL,2020-03-31,66.1241934066129,10819464.516129032,-0.013010663944965762,-0.16319313448080378
221,UAL,2020-06-30,29.985714201111108,60270152.38095238,0.004981381262629416,0.056042763798056935
222,UAL,2020-09-30,34.59328129890625,38534214.0625,0.0008896492305389379,0.016653631115425987
223,UAL,2020-12-31,40.449999988125,20568764.0625,0.004150924151167098,0.10047225057853168
224,UAL,2021-03-31,48.83393459655738,16277826.229508197,0.00529046357299663,0.14544175312191585
225,UAL,2021-06-30,55.46063468634921,13174020.634920634,-0.0012877599671975877,-0.06926722673498575
226,UAL,2021-09-30,47.116093695,11687343.75,-0.0011845874664674402,-0.05673534018802948
227,UAL,2021-12-31,46.38343757421875,12720317.1875,-0.0008266480397857105,-0.03315125268971295
228,UAL,2022-03-31,43.35387106887097,14923708.064516129,0.0017439453945634834,0.03816717506835894
229,UAL,2022-06-30,43.890322592903225,13461604.838709677,-0.003529740597506272,-0.09254753064834016
230,UAL,2022-09-30,37.19906243703125,9701195.3125,-0.0008773445959743224,-0.03571690504267578
231,UAL,2022-12-31,40.58238080984127,8399646.031746032,0.0026331610352084396,0.10023740648627207
232,UAL,2023-03-31,47.91677413354839,8622537.096774194,0.002952762062351561,0.10079710639235251
233,UAL,2023-06-30,44.74317076170732,7456073.1707317075,0.0020117605352247907,0.07322437738800874
234,WH,2018-06-30,55.97019113821428,1712117.857142857,-0.0012253555886196008,-0.05834587661770121
235,WH,2018-09-30,52.71983948968254,745688.8888888889,-0.0007245172957699918,-0.062299204771109874
236,WH,2018-12-31,44.89133943873016,985860.3174603175,-0.0029534894041442646,-0.16551391747580724
237,WH,2019-03-31,47.035066635901636,1093952.4590163934,0.0017766138045926681,0.11398116827119555
238,WH,2019-06-30,51.18533264634921,895019.0476190476,0.0018867774876352725,0.13645739090184178
239,WH,2019-09-30,51.40830218796875,901240.625,-0.0009188408986622893,-0.06287498480318586
240,WH,2019-12-31,52.54330265625,728085.9375,0.0031786595198116732,0.25561837936892173
241,WH,2020-03-31,48.32481581161291,1261846.7741935484,-0.008954019976356895,-0.14625357628626026
242,WH,2020-06-30,39.03666357,1272365.0793650793,0.0058341565293489415,0.12422992587381616
243,WH,2020-09-30,46.834184944375,844751.5625,0.0030079919645306426,0.1077720596706657
244,WH,2020-12-31,51.79621934921875,653765.625,0.0028395427812944202,0.11280879665000003
245,WH,2021-03-31,61.41891854754098,820357.3770491803,0.002892582373169512,0.126276614698544
246,WH,2021-06-30,71.2081040879365,635507.9365079365,0.0006894020827589129,0.0352779808111701
247,WH,2021-09-30,69.3486182690625,576404.6875,0.0012146141925892424,0.06058752769496074
248,WH,2021-12-31,81.03397178671875,764234.375,0.0025640711135556642,0.13080975162863387
249,WH,2022-03-31,82.88892930580646,821509.6774193548,-0.0005353993600825185,-0.028968361826078096
250,WH,2022-06-30,76.975846445,768425.8064516129,-0.003645787122314706,-0.14192798119869626
251,WH,2022-09-30,65.74473649171875,817987.5,-0.000782331930370311,-0.046615695008604394
252,WH,2022-12-31,69.73977897317461,821568.253968254,0.0025594692783918152,0.1669609856287164
253,WH,2023-03-31,73.03070917451613,815088.7096774194,-0.0005650963815370615,-0.04344118937220334
254,WH,2023-06-30,67.23930470560975,1203990.243902439,0.0002603219358170076,0.0038825970256733022
255,WMT,2017-03-31,61.076444031803284,9351234.426229509,0.0009585537779780367,0.08275620868669015
256,WMT,2017-06-30,67.98693423857144,8847519.047619049,0.0009289381760585363,0.07326937586895232
257,WMT,2017-09-30,70.7089442904762,8067530.158730159,0.0006428036071788993,0.05231691169035869
258,WMT,2017-12-31,82.7929020231746,9337338.095238095,0.0039330706143520374,0.227027907694648
259,WMT,2018-03-31,87.49881519295081,12020168.852459017,-0.001428123400027094,-0.08597099753830556
260,WMT,2018-06-30,77.95162618140625,9338820.3125,-0.00042441327272586815,-0.05189961527626765
261,WMT,2018-09-30,84.3950496852381,7150300.0,0.0016476402497231449,0.10309848903093673
262,WMT,2018-12-31,88.79543558730158,9439196.825396825,6.739120319737117e-05,-0.008853420805156645
263,WMT,2019-03-31,90.26098695377048,7683381.967213115,0.0008813483790070911,0.07584675658159634
264,WMT,2019-06-30,96.64874885444445,6157092.063492063,0.0020992933923161994,0.2330778707749496
265,WMT,2019-09-30,106.38618421296874,5539431.25,0.0012606640309888797,0.09103613487342721
266,WMT,2019-12-31,112.3059987953125,4866420.3125,0.00011382265534310917,-0.01265477900335651
267,WMT,2020-03-31,109.20309793,9343167.741935484,-0.00018551774447197574,-0.012399195300585471
268,WMT,2020-06-30,117.52487764126984,9203201.587301588,0.0010223343906037015,0.053759760791153986
269,WMT,2020-09-30,127.543176421875,10876839.0625,0.002639714181651232,0.14059534087230965
270,WMT,2020-12-31,139.6848404359375,6832765.625,0.0005742923366517227,0.03688417234494327
271,WMT,2021-03-31,133.70078340163934,9536242.62295082,-0.0008132484939219712,-0.07446091655436239
272,WMT,2021-06-30,135.24139453015874,7888995.238095238,0.0007031400252045693,0.05225418514300821
273,WMT,2021-09-30,140.38522267031252,7258407.8125,-0.00010194918996916762,-0.043730741968246584
274,WMT,2021-12-31,139.4747905703125,8669296.875,0.0007089853441398595,0.045527616378168705
275,WMT,2022-03-31,137.6688601677419,8293698.387096774,0.0006003094920966892,0.03273927428545537
276,WMT,2022-06-30,135.94317898064514,9443091.935483871,-0.0029669758537235478,-0.1460160708749787
277,WMT,2022-09-30,129.6569113734375,7880965.625,0.0012315941158867437,0.058908980315974274
278,WMT,2022-12-31,140.95835525396825,6284615.873015873,0.0015762946071750494,0.09557253941492821
279,WMT,2023-03-31,141.37746035967743,6544390.322580645,0.000748831833002357,0.05376461106184483
280,WMT,2023-06-30,149.85643563414635,5758734.146341464,1.8281766058074095e-05,-0.027089541223309605
